,date,home_team,away_team,team,scorer,minute,own_goal,penalty,home_score,away_score,tournament,city,country,neutral,winner,first_shooter
1163,1935-05-18,Netherlands,England,,,,,,0,1,Friendly,Amsterdam,Netherlands,False,,
1164,1935-10-19,Northern Ireland,England,,,,,,1,3,British Home Championship,Belfast,Northern Ireland,False,,
1165,1935-12-04,England,Germany,,,,,,3,0,Friendly,London,England,False,,
1166,1936-02-05,England,Wales,,,,,,1,2,British Home Championship,Wolverhampton,England,False,,
1167,1936-04-04,England,Scotland,,,,,,1,1,British Home Championship,London,England,False,,
1168,1936-05-06,Austria,England,,,,,,2,1,Friendly,Vienna,Austria,False,,
1169,1936-05-09,Belgium,England,,,,,,3,2,Friendly,Brussels,Belgium,False,,
1170,1936-10-17,Wales,England,,,,,,2,1,British Home Championship,Cardiff,Wales,False,,
1171,1936-11-18,England,Northern Ireland,,,,,,3,1,British Home Championship,Stoke-on-Trent,England,False,,
1172,1936-12-02,England,Hungary,,,,,,6,2,Friendly,London,England,False,,
1173,1937-04-17,Scotland,England,,,,,,3,1,British Home Championship,Glasgow,Scotland,False,,
1174,1937-05-14,Norway,England,,,,,,0,6,Friendly,Oslo,Norway,False,,
1175,1937-05-17,Sweden,England,,,,,,0,4,Friendly,Solna,Sweden,False,,
1176,1937-05-20,Finland,England,,,,,,0,8,Friendly,Helsinki,Finland,False,,
1177,1937-10-23,Northern Ireland,England,,,,,,1,5,British Home Championship,Belfast,Northern Ireland,False,,
1178,1937-11-17,England,Wales,,,,,,2,1,British Home Championship,Middlesbrough,England,False,,
1179,1937-12-01,England,Czechoslovakia,,,,,,5,4,Friendly,London,England,False,,
1180,1938-04-09,England,Scotland,,,,,,0,1,British Home Championship,London,England,False,,
1181,1938-05-14,Germany,England,,,,,,3,6,Friendly,Berlin,Germany,False,,
1182,1938-05-21,Switzerland,England,,,,,,2,1,Friendly,Zürich,Switzerland,False,,
1183,1938-05-26,France,England,,,,,,2,4,Friendly,Colombes,France,False,,
1184,1938-10-22,Wales,England,,,,,,4,2,British Home Championship,Cardiff,Wales,False,,
1185,1938-11-09,England,Norway,,,,,,4,0,Friendly,Newcastle,England,False,,
1186,1938-11-16,England,Northern Ireland,,,,,,7,0,British Home Championship,Manchester,England,False,,
1187,1939-04-15,Scotland,England,,,,,,1,2,British Home Championship,Glasgow,Scotland,False,,
1188,1939-05-13,Italy,England,,,,,,2,2,Friendly,Milan,Italy,False,,
1189,1939-05-18,Yugoslavia,England,,,,,,2,1,Friendly,Belgrade,Yugoslavia,False,,
1190,1939-05-24,Romania,England,,,,,,0,2,Friendly,Bucharest,Romania,False,,
1191,1945-05-26,England,France,,,,,,2,2,Friendly,London,England,False,,
1192,1945-07-21,Switzerland,England,,,,,,3,1,Friendly,Berne,Switzerland,False,,
1193,1945-09-15,Northern Ireland,England,,,,,,0,1,Friendly,Belfast,Northern Ireland,False,,
1194,1945-10-20,England,Wales,,,,,,0,1,Friendly,Birmingham,England,False,,
1195,1946-01-19,England,Belgium,,,,,,2,0,Friendly,London,England,False,,
1196,1946-04-13,Scotland,England,,,,,,1,0,Friendly,Glasgow,Scotland,False,,
1197,1946-04-24,England,Scotland,,,,,,2,2,Friendly,Manchester,England,False,,
1198,1946-05-11,England,Switzerland,,,,,,4,1,Friendly,London,England,False,,
1199,1946-05-19,France,England,,,,,,2,1,Friendly,Colombes,France,False,,
1200,1946-09-28,Northern Ireland,England,,,,,,2,7,British Home Championship,Belfast,Northern Ireland,False,,
1201,1946-09-30,Republic of Ireland,England,,,,,,0,1,Friendly,Dublin,Éire,False,,
1202,1946-11-13,England,Wales,,,,,,3,0,British Home Championship,Manchester,England,False,,
1203,1946-11-27,England,Netherlands,,,,,,8,2,Friendly,Huddersfield,England,False,,
1204,1947-04-12,England,Scotland,,,,,,1,1,British Home Championship,London,England,False,,
1205,1947-05-03,England,France,,,,,,3,0,Friendly,London,England,False,,
1206,1947-05-18,Switzerland,England,,,,,,1,0,Friendly,Zürich,Switzerland,False,,
1207,1947-05-25,Portugal,England,,,,,,0,10,Friendly,Oeiras,Portugal,False,,
1208,1947-09-21,Belgium,England,,,,,,2,5,Friendly,Brussels,Belgium,False,,
1209,1947-10-18,Wales,England,,,,,,0,3,British Home Championship,Cardiff,Wales,False,,
1210,1947-11-05,England,Northern Ireland,,,,,,2,2,British Home Championship,Liverpool,England,False,,
1211,1947-11-19,England,Sweden,,,,,,4,2,Friendly,London,England,False,,
1212,1948-04-10,Scotland,England,,,,,,0,2,British Home Championship,Glasgow,Scotland,False,,
1213,1948-05-16,Italy,England,,,,,,0,4,Friendly,Turin,Italy,False,,
1214,1948-09-26,Denmark,England,,,,,,0,0,Friendly,Copenhagen,Denmark,False,,
1215,1948-10-09,Northern Ireland,England,,,,,,2,6,British Home Championship,Belfast,Northern Ireland,False,,
1216,1948-11-10,England,Wales,,,,,,1,0,British Home Championship,Birmingham,England,False,,
1217,1948-12-02,England,Switzerland,,,,,,6,0,Friendly,London,England,False,,
1218,1949-04-09,England,Scotland,,,,,,1,3,British Home Championship,London,England,False,,
1219,1949-05-13,Sweden,England,,,,,,3,1,Friendly,Solna,Sweden,False,,
1220,1949-05-18,Norway,England,,,,,,1,4,Friendly,Oslo,Norway,False,,
1221,1949-05-22,France,England,,,,,,1,3,Friendly,Colombes,France,False,,
1222,1949-09-21,England,Republic of Ireland,,,,,,0,2,Friendly,Liverpool,England,False,,
1223,1949-11-30,England,Italy,,,,,,2,0,Friendly,London,England,False,,
1224,1950-05-14,Portugal,England,,,,,,3,5,Friendly,Oeiras,Portugal,False,,
1225,1950-05-18,Belgium,England,,,,,,1,4,Friendly,Brussels,Belgium,False,,
1226,1950-10-07,Northern Ireland,England,,,,,,1,4,British Home Championship,Belfast,Northern Ireland,False,,
1227,1950-11-15,England,Wales,,,,,,4,2,British Home Championship,Sunderland,England,False,,
1228,1950-11-22,England,Yugoslavia,,,,,,2,2,Friendly,London,England,False,,
1229,1951-04-14,England,Scotland,,,,,,2,3,British Home Championship,London,England,False,,
1230,1951-05-09,England,Argentina,,,,,,2,1,Friendly,London,England,False,,
1231,1951-05-19,England,Portugal,,,,,,5,2,Friendly,Liverpool,England,False,,
1232,1951-10-03,England,France,,,,,,2,2,Friendly,London,England,False,,
1233,1951-10-20,Wales,England,,,,,,1,1,British Home Championship,Cardiff,Wales,False,,
1234,1951-11-14,England,Northern Ireland,,,,,,2,0,British Home Championship,London,England,False,,
1235,1951-11-28,England,Austria,,,,,,2,2,Friendly,London,England,False,,
1236,1952-04-05,Scotland,England,,,,,,1,2,British Home Championship,Glasgow,Scotland,False,,
1237,1952-05-18,Italy,England,,,,,,1,1,Friendly,Florence,Italy,False,,
1238,1952-05-25,Austria,England,,,,,,2,3,Friendly,Vienna,Austria,False,,
1239,1952-05-28,Switzerland,England,,,,,,0,3,Friendly,Zürich,Switzerland,False,,
1240,1952-10-04,Northern Ireland,England,,,,,,2,2,British Home Championship,Belfast,Northern Ireland,False,,
1241,1952-11-12,England,Wales,,,,,,5,2,British Home Championship,London,England,False,,
1242,1952-11-26,England,Belgium,,,,,,5,0,Friendly,London,England,False,,
1243,1953-04-18,England,Scotland,,,,,,2,2,British Home Championship,London,England,False,,
1244,1953-05-14,Argentina,England,,,,,,3,1,Friendly,Buenos Aires,Argentina,False,,
1245,1953-05-17,Argentina,England,,,,,,0,0,Friendly,Buenos Aires,Argentina,False,,
1246,1953-05-24,Chile,England,,,,,,1,2,Friendly,Santiago,Chile,False,,
1247,1953-05-31,Uruguay,England,,,,,,2,1,Friendly,Montevideo,Uruguay,False,,
1248,1953-06-08,United States,England,,,,,,3,6,Friendly,New York,United States,False,,
1249,1953-11-25,England,Hungary,,,,,,3,6,Friendly,London,England,False,,
1250,1954-05-16,Yugoslavia,England,,,,,,1,0,Friendly,Belgrade,Yugoslavia,False,,
1251,1954-05-23,Hungary,England,,,,,,7,1,Friendly,Budapest,Hungary,False,,
1252,1954-10-02,Northern Ireland,England,,,,,,0,2,British Home Championship,Belfast,Northern Ireland,False,,
1253,1954-11-10,England,Wales,,,,,,3,2,British Home Championship,London,England,False,,
1254,1954-12-01,England,Germany,,,,,,3,1,Friendly,London,England,False,,
1255,1955-04-02,England,Scotland,,,,,,7,2,British Home Championship,London,England,False,,
1256,1955-05-15,France,England,,,,,,1,0,Friendly,Colombes,France,False,,
1257,1955-05-18,Spain,England,,,,,,1,1,Friendly,Madrid,Spain,False,,
1258,1955-05-22,Portugal,England,,,,,,3,1,Friendly,Porto,Portugal,False,,
1259,1955-10-02,Denmark,England,,,,,,1,5,Friendly,Copenhagen,Denmark,False,,
1260,1955-10-22,Wales,England,,,,,,2,1,British Home Championship,Cardiff,Wales,False,,
1261,1955-11-02,England,Northern Ireland,,,,,,3,0,British Home Championship,London,England,False,,
1262,1955-11-30,England,Spain,,,,,,4,1,Friendly,London,England,False,,
1263,1956-04-14,Scotland,England,,,,,,1,1,British Home Championship,Glasgow,Scotland,False,,
1264,1956-05-09,England,Brazil,,,,,,4,2,Friendly,London,England,False,,
1265,1956-05-16,Sweden,England,,,,,,0,0,Friendly,Solna,Sweden,False,,
1266,1956-05-20,Finland,England,,,,,,1,5,Friendly,Helsinki,Finland,False,,
1267,1956-05-26,Germany,England,,,,,,1,3,Friendly,Berlin,Germany,False,,
1268,1956-10-06,Northern Ireland,England,,,,,,1,1,British Home Championship,Belfast,Northern Ireland,False,,
1269,1956-11-14,England,Wales,,,,,,3,1,British Home Championship,London,England,False,,
1270,1956-11-28,England,Yugoslavia,,,,,,3,0,Friendly,London,England,False,,
1271,1957-04-06,England,Scotland,,,,,,2,1,British Home Championship,London,England,False,,
1272,1957-10-19,Wales,England,,,,,,0,4,British Home Championship,Cardiff,Wales,False,,
1273,1957-11-06,England,Northern Ireland,,,,,,2,3,British Home Championship,London,England,False,,
1274,1957-11-27,England,France,,,,,,4,0,Friendly,London,England,False,,
1275,1958-04-19,Scotland,England,,,,,,0,4,British Home Championship,Glasgow,Scotland,False,,
1276,1958-05-07,England,Portugal,,,,,,2,1,Friendly,London,England,False,,
1277,1958-05-11,Yugoslavia,England,,,,,,5,0,Friendly,Belgrade,Yugoslavia,False,,
1278,1958-05-18,Russia,England,,,,,,1,1,Friendly,Moscow,Soviet Union,False,,
1279,1958-06-11,Brazil,England,,,,,,0,0,FIFA World Cup,Gothenburg,Sweden,True,,
1280,1958-10-04,Northern Ireland,England,,,,,,3,3,British Home Championship,Belfast,Northern Ireland,False,,
1281,1958-10-22,England,Russia,,,,,,5,0,Friendly,London,England,False,,
1282,1958-11-26,England,Wales,,,,,,2,2,British Home Championship,Birmingham,England,False,,
1283,1959-04-11,England,Scotland,,,,,,1,0,British Home Championship,London,England,False,,
1284,1959-05-06,England,Italy,,,,,,2,2,Friendly,London,England,False,,
1285,1959-05-13,Brazil,England,,,,,,2,0,Friendly,Rio de Janeiro,Brazil,False,,
1286,1959-05-17,Peru,England,,,,,,4,1,Friendly,Lima,Peru,False,,
1287,1959-05-24,Mexico,England,,,,,,2,1,Friendly,Mexico City,Mexico,False,,
1288,1959-05-28,United States,England,,,,,,1,8,Friendly,Los Angeles,United States,False,,
1289,1959-10-17,Wales,England,,,,,,1,1,British Home Championship,Cardiff,Wales,False,,
1290,1959-10-28,England,Sweden,,,,,,2,3,Friendly,London,England,False,,
1291,1959-11-18,England,Northern Ireland,,,,,,2,1,British Home Championship,London,England,False,,
1292,1960-04-09,Scotland,England,,,,,,1,1,British Home Championship,Glasgow,Scotland,False,,
1293,1960-05-11,England,Yugoslavia,,,,,,3,3,Friendly,London,England,False,,
1294,1960-05-15,Spain,England,,,,,,3,0,Friendly,Madrid,Spain,False,,
1295,1960-05-22,Hungary,England,,,,,,2,0,Friendly,Budapest,Hungary,False,,
1296,1960-10-08,Northern Ireland,England,,,,,,2,5,British Home Championship,Belfast,Northern Ireland,False,,
1297,1960-10-26,England,Spain,,,,,,4,2,Friendly,London,England,False,,
1298,1960-11-23,England,Wales,,,,,,5,1,British Home Championship,London,England,False,,
1299,1961-04-15,England,Scotland,,,,,,9,3,British Home Championship,London,England,False,,
1300,1961-05-10,England,Mexico,,,,,,8,0,Friendly,London,England,False,,
1301,1961-05-24,Italy,England,,,,,,2,3,Friendly,Rome,Italy,False,,
1302,1961-05-27,Austria,England,,,,,,3,1,Friendly,Vienna,Austria,False,,
1303,1961-10-14,Wales,England,,,,,,1,1,British Home Championship,Cardiff,Wales,False,,
1304,1961-11-22,England,Northern Ireland,,,,,,1,1,British Home Championship,London,England,False,,
1305,1962-04-04,England,Austria,,,,,,3,1,Friendly,London,England,False,,
1306,1962-04-14,Scotland,England,,,,,,2,0,British Home Championship,Glasgow,Scotland,False,,
1307,1962-05-09,England,Switzerland,,,,,,3,1,Friendly,London,England,False,,
1308,1962-05-20,Peru,England,,,,,,0,4,Friendly,Lima,Peru,False,,
1309,1962-06-07,Bulgaria,England,,,,,,0,0,FIFA World Cup,Rancagua,Chile,True,,
1310,1962-10-20,Northern Ireland,England,,,,,,1,3,British Home Championship,Belfast,Northern Ireland,False,,
1311,1962-11-21,England,Wales,,,,,,4,0,British Home Championship,London,England,False,,
1312,1963-04-06,England,Scotland,,,,,,1,2,British Home Championship,London,England,False,,
1313,1963-05-08,England,Brazil,,,,,,1,1,Friendly,London,England,False,,
1314,1963-05-29,Czechoslovakia,England,,,,,,2,4,Friendly,Bratislava,Czechoslovakia,False,,
1315,1963-06-02,German DR,England,,,,,,1,2,Friendly,Leipzig,German DR,False,,
1316,1963-06-05,Switzerland,England,,,,,,1,8,Friendly,Basel,Switzerland,False,,
1317,1963-10-12,Wales,England,,,,,,0,4,British Home Championship,Cardiff,Wales,False,,
1318,1963-11-20,England,Northern Ireland,,,,,,8,3,British Home Championship,London,England,False,,
1319,1964-04-11,Scotland,England,,,,,,1,0,British Home Championship,Glasgow,Scotland,False,,
1320,1964-05-06,England,Uruguay,,,,,,2,1,Friendly,London,England,False,,
1321,1964-05-17,Portugal,England,,,,,,3,4,Friendly,Oeiras,Portugal,False,,
1322,1964-05-24,Republic of Ireland,England,,,,,,1,3,Friendly,Dublin,Republic of Ireland,False,,
1323,1964-05-27,United States,England,,,,,,0,10,Friendly,New York,United States,False,,
1324,1964-05-30,Brazil,England,,,,,,5,1,Friendly,Rio de Janeiro,Brazil,False,,
1325,1964-06-04,England,Portugal,,,,,,1,1,Friendly,São Paulo,Brazil,True,,
1326,1964-06-06,Argentina,England,,,,,,1,0,Friendly,Rio de Janeiro,Brazil,True,,
1327,1964-10-03,Northern Ireland,England,,,,,,3,4,British Home Championship,Belfast,Northern Ireland,False,,
1328,1964-10-21,England,Belgium,,,,,,2,2,Friendly,London,England,False,,
1329,1964-11-18,England,Wales,,,,,,2,1,British Home Championship,London,England,False,,
1330,1964-12-09,Netherlands,England,,,,,,1,1,Friendly,Amsterdam,Netherlands,False,,
1331,1965-04-10,England,Scotland,,,,,,2,2,British Home Championship,London,England,False,,
1332,1965-05-05,England,Hungary,,,,,,1,0,Friendly,London,England,False,,
1333,1965-05-09,Yugoslavia,England,,,,,,1,1,Friendly,Belgrade,Yugoslavia,False,,
1334,1965-05-12,Germany,England,,,,,,0,1,Friendly,Nuremberg,Germany,False,,
1335,1965-05-16,Sweden,England,,,,,,1,2,Friendly,Gothenburg,Sweden,False,,
1336,1965-10-02,Wales,England,,,,,,0,0,British Home Championship,Cardiff,Wales,False,,
1337,1965-10-20,England,Austria,,,,,,2,3,Friendly,London,England,False,,
1338,1965-11-10,England,Northern Ireland,,,,,,2,1,British Home Championship,London,England,False,,
1339,1965-12-08,Spain,England,,,,,,0,2,Friendly,Madrid,Spain,False,,
1340,1966-01-05,England,Poland,,,,,,1,1,Friendly,Liverpool,England,False,,
1341,1966-02-23,England,Germany,,,,,,1,0,Friendly,London,England,False,,
1342,1966-04-02,Scotland,England,,,,,,3,4,British Home Championship,Glasgow,Scotland,False,,
1343,1966-05-04,England,Yugoslavia,,,,,,2,0,Friendly,London,England,False,,
1344,1966-06-26,Finland,England,,,,,,0,3,Friendly,Helsinki,Finland,False,,
1345,1966-06-29,Norway,England,,,,,,1,6,Friendly,Oslo,Norway,False,,
1346,1966-07-03,Denmark,England,,,,,,0,2,Friendly,Copenhagen,Denmark,False,,
1347,1966-07-05,Poland,England,,,,,,0,1,Friendly,Chorzów,Poland,False,,
1348,1966-07-11,England,Uruguay,,,,,,0,0,FIFA World Cup,London,England,False,,
1349,1966-11-02,England,Czechoslovakia,,,,,,0,0,Friendly,London,England,False,,
1350,1967-05-24,England,Spain,,,,,,2,0,Friendly,London,England,False,,
1351,1967-05-27,Austria,England,,,,,,0,1,Friendly,Vienna,Austria,False,,
1352,1967-12-06,England,Russia,,,,,,2,2,Friendly,London,England,False,,
1353,1968-05-22,England,Sweden,,,,,,3,1,Friendly,London,England,False,,
1354,1968-06-01,Germany,England,,,,,,1,0,Friendly,Hanover,Germany,False,,
1355,1968-11-06,Romania,England,,,,,,0,0,Friendly,Bucharest,Romania,False,,
1356,1968-12-11,England,Bulgaria,,,,,,1,1,Friendly,London,England,False,,
1357,1969-01-15,England,Romania,,,,,,1,1,Friendly,London,England,False,,
1358,1969-03-12,England,France,,,,,,5,0,Friendly,London,England,False,,
1359,1969-05-03,Northern Ireland,England,,,,,,1,3,British Home Championship,Belfast,Northern Ireland,False,,
1360,1969-05-07,England,Wales,,,,,,2,1,British Home Championship,London,England,False,,
1361,1969-05-10,England,Scotland,,,,,,4,1,British Home Championship,London,England,False,,
1362,1969-06-01,Mexico,England,,,,,,0,0,Friendly,Mexico City,Mexico,False,,
1363,1969-06-03,Mexico,England,,,,,,0,4,Friendly,Guadalajara,Mexico,False,,
1364,1969-06-08,Uruguay,England,,,,,,1,2,Friendly,Montevideo,Uruguay,False,,
1365,1969-06-12,Brazil,England,,,,,,2,1,Friendly,Rio de Janeiro,Brazil,False,,
1366,1969-11-05,Netherlands,England,,,,,,0,1,Friendly,Amsterdam,Netherlands,False,,
1367,1969-12-10,England,Portugal,,,,,,1,0,Friendly,London,England,False,,
1368,1970-01-14,England,Netherlands,,,,,,0,0,Friendly,London,England,False,,
1369,1970-02-25,Belgium,England,,,,,,1,3,Friendly,Brussels,Belgium,False,,
1370,1970-04-18,Wales,England,,,,,,1,1,British Home Championship,Cardiff,Wales,False,,
1371,1970-04-21,England,Northern Ireland,,,,,,3,1,British Home Championship,London,England,False,,
1372,1970-04-25,Scotland,England,,,,,,0,0,British Home Championship,Glasgow,Scotland,False,,
1373,1970-05-20,Colombia,England,,,,,,0,4,Friendly,Bogotá,Colombia,False,,
1374,1970-05-24,Ecuador,England,,,,,,0,2,Friendly,Quito,Ecuador,False,,
1375,1970-11-25,England,German DR,,,,,,3,1,Friendly,London,England,False,,
1376,1971-05-15,Northern Ireland,England,,,,,,0,1,British Home Championship,Belfast,Northern Ireland,False,,
1377,1971-05-19,England,Wales,,,,,,0,0,British Home Championship,London,England,False,,
1378,1971-05-22,England,Scotland,,,,,,3,1,British Home Championship,London,England,False,,
1379,1972-05-13,Germany,England,,,,,,0,0,UEFA Euro qualification,Berlin,Germany,False,,
1380,1972-05-20,Wales,England,,,,,,0,3,British Home Championship,Cardiff,Wales,False,,
1381,1972-05-23,England,Northern Ireland,,,,,,0,1,British Home Championship,London,England,False,,
1382,1972-05-27,Scotland,England,,,,,,0,1,British Home Championship,Glasgow,Scotland,False,,
1383,1972-10-11,England,Yugoslavia,,,,,,1,1,Friendly,London,England,False,,
1384,1973-02-14,Scotland,England,,,,,,0,5,Friendly,Glasgow,Scotland,False,,
1385,1973-05-12,England,Northern Ireland,,,,,,2,1,British Home Championship,Liverpool,England,False,,
1386,1973-05-15,England,Wales,,,,,,3,0,British Home Championship,London,England,False,,
1387,1973-05-19,England,Scotland,,,,,,1,0,British Home Championship,London,England,False,,
1388,1973-05-27,Czechoslovakia,England,,,,,,1,1,Friendly,Prague,Czechoslovakia,False,,
1389,1973-06-10,Russia,England,,,,,,1,2,Friendly,Moscow,Soviet Union,False,,
1390,1973-06-14,Italy,England,,,,,,2,0,Friendly,Turin,Italy,False,,
1391,1973-09-26,England,Austria,,,,,,7,0,Friendly,London,England,False,,
1392,1973-11-14,England,Italy,,,,,,0,1,Friendly,London,England,False,,
1393,1974-04-03,Portugal,England,,,,,,0,0,Friendly,Lisbon,Portugal,False,,
1394,1974-05-11,Wales,England,,,,,,0,2,British Home Championship,Cardiff,Wales,False,,
1395,1974-05-15,England,Northern Ireland,,,,,,1,0,British Home Championship,London,England,False,,
1396,1974-05-18,Scotland,England,,,,,,2,0,British Home Championship,Glasgow,Scotland,False,,
1397,1974-05-22,England,Argentina,,,,,,2,2,Friendly,London,England,False,,
1398,1974-05-29,German DR,England,,,,,,1,1,Friendly,Leipzig,German DR,False,,
1399,1974-06-01,Bulgaria,England,,,,,,0,1,Friendly,Sofia,Bulgaria,False,,
1400,1974-06-05,Yugoslavia,England,,,,,,2,2,Friendly,Belgrade,Yugoslavia,False,,
1401,1974-11-20,England,Portugal,,,,,,0,0,UEFA Euro qualification,London,England,False,,
1402,1975-03-12,England,Germany,,,,,,2,0,Friendly,London,England,False,,
1403,1975-05-17,Northern Ireland,England,,,,,,0,0,British Home Championship,Belfast,Northern Ireland,False,,
1404,1975-05-21,England,Wales,,,,,,2,2,British Home Championship,London,England,False,,
1405,1975-05-24,England,Scotland,,,,,,5,1,British Home Championship,London,England,False,,
1406,1975-09-03,Switzerland,England,,,,,,1,2,Friendly,Basel,Switzerland,False,,
1407,1976-03-24,Wales,England,,,,,,1,2,Friendly,Wrexham,Wales,False,,
1408,1976-05-08,Wales,England,,,,,,0,1,British Home Championship,Cardiff,Wales,False,,
1409,1976-05-11,England,Northern Ireland,,,,,,4,0,British Home Championship,London,England,False,,
1410,1976-05-15,Scotland,England,,,,,,2,1,British Home Championship,Glasgow,Scotland,False,,
1411,1976-05-23,Brazil,England,,,,,,1,0,Friendly,Los Angeles,United States,True,,
1412,1976-05-28,England,Italy,,,,,,3,2,Friendly,New York,United States,True,,
1413,1976-09-08,England,Republic of Ireland,,,,,,1,1,Friendly,London,England,False,,
1414,1977-02-09,England,Netherlands,,,,,,0,2,Friendly,London,England,False,,
1415,1977-05-28,Northern Ireland,England,,,,,,1,2,British Home Championship,Belfast,Northern Ireland,False,,
1416,1977-05-31,England,Wales,,,,,,0,1,British Home Championship,London,England,False,,
1417,1977-06-04,England,Scotland,,,,,,1,2,British Home Championship,London,England,False,,
1418,1977-06-08,Brazil,England,,,,,,0,0,Friendly,Rio de Janeiro,Brazil,False,,
1419,1977-06-12,Argentina,England,,,,,,1,1,Friendly,Buenos Aires,Argentina,False,,
1420,1977-06-15,Uruguay,England,,,,,,0,0,Friendly,Montevideo,Uruguay,False,,
1421,1977-09-07,England,Switzerland,,,,,,0,0,Friendly,London,England,False,,
1422,1978-02-22,Germany,England,,,,,,2,1,Friendly,Munich,Germany,False,,
1423,1978-04-19,England,Brazil,,,,,,1,1,Friendly,London,England,False,,
1424,1978-05-13,Wales,England,,,,,,1,3,British Home Championship,Cardiff,Wales,False,,
1425,1978-05-16,England,Northern Ireland,,,,,,1,0,British Home Championship,London,England,False,,
1426,1978-05-20,Scotland,England,,,,,,0,1,British Home Championship,Glasgow,Scotland,False,,
1427,1978-05-24,England,Hungary,,,,,,4,1,Friendly,London,England,False,,
1428,1978-11-29,England,Czechoslovakia,,,,,,1,0,Friendly,London,England,False,,
1429,1979-05-19,Northern Ireland,England,,,,,,0,2,British Home Championship,Belfast,Northern Ireland,False,,
1430,1979-05-23,England,Wales,,,,,,0,0,British Home Championship,London,England,False,,
1431,1979-05-26,England,Scotland,,,,,,3,1,British Home Championship,London,England,False,,
1432,1979-06-10,Sweden,England,,,,,,0,0,Friendly,Solna,Sweden,False,,
1433,1979-06-13,Austria,England,,,,,,4,3,Friendly,Vienna,Austria,False,,
1434,1980-03-26,Spain,England,,,,,,0,2,Friendly,Barcelona,Spain,False,,
1435,1980-05-13,England,Argentina,,,,,,3,1,Friendly,London,England,False,,
1436,1980-05-17,Wales,England,,,,,,4,1,British Home Championship,Wrexham,Wales,False,,
1437,1980-05-20,England,Northern Ireland,,,,,,1,1,British Home Championship,London,England,False,,
1438,1980-05-24,Scotland,England,,,,,,0,2,British Home Championship,Glasgow,Scotland,False,,
1439,1980-05-31,Australia,England,,,,,,1,2,Friendly,Sydney,Australia,False,,
1440,1981-03-25,England,Spain,,,,,,1,2,Friendly,London,England,False,,
1441,1981-04-29,England,Romania,,,,,,0,0,FIFA World Cup qualification,London,England,False,,
1442,1981-05-12,England,Brazil,,,,,,0,1,Friendly,London,England,False,,
1443,1981-05-20,England,Wales,,,,,,0,0,British Home Championship,London,England,False,,
1444,1981-05-23,England,Scotland,,,,,,0,1,British Home Championship,London,England,False,,
1445,1982-02-23,England,Northern Ireland,,,,,,4,0,British Home Championship,London,England,False,,
1446,1982-04-27,Wales,England,,,,,,0,1,British Home Championship,Cardiff,Wales,False,,
1447,1982-05-25,England,Netherlands,,,,,,2,0,Friendly,London,England,False,,
1448,1982-05-29,Scotland,England,,,,,,0,1,British Home Championship,Glasgow,Scotland,False,,
1449,1982-06-02,Iceland,England,,,,,,1,1,Friendly,Reykjavík,Iceland,False,,
1450,1982-06-03,Finland,England,,,,,,1,4,Friendly,Helsinki,Finland,False,,
1451,1982-06-29,Germany,England,,,,,,0,0,FIFA World Cup,Madrid,Spain,True,,
1452,1982-07-05,Spain,England,,,,,,0,0,FIFA World Cup,Madrid,Spain,False,,
1453,1982-10-13,England,Germany,,,,,,1,2,Friendly,London,England,False,,
1454,1983-02-23,England,Wales,,,,,,2,1,British Home Championship,London,England,False,,
1455,1983-03-30,England,Greece,,,,,,0,0,UEFA Euro qualification,London,England,False,,
1456,1983-05-28,Northern Ireland,England,,,,,,0,0,British Home Championship,Belfast,Northern Ireland,False,,
1457,1983-06-01,England,Scotland,,,,,,2,0,British Home Championship,London,England,False,,
1458,1983-06-12,Australia,England,,,,,,0,0,Friendly,Sydney,Australia,False,,
1459,1983-06-15,Australia,England,,,,,,0,1,Friendly,Brisbane,Australia,False,,
1460,1983-06-19,Australia,England,,,,,,1,1,Friendly,Melbourne,Australia,False,,
1461,1984-02-29,France,England,,,,,,2,0,Friendly,Paris,France,False,,
1462,1984-04-04,England,Northern Ireland,,,,,,1,0,British Home Championship,London,England,False,,
1463,1984-05-02,Wales,England,,,,,,1,0,British Home Championship,Wrexham,Wales,False,,
1464,1984-05-26,Scotland,England,,,,,,1,1,British Home Championship,Glasgow,Scotland,False,,
1465,1984-06-02,England,Russia,,,,,,0,2,Friendly,London,England,False,,
1466,1984-06-10,Brazil,England,,,,,,0,2,Friendly,Rio de Janeiro,Brazil,False,,
1467,1984-06-13,Uruguay,England,,,,,,2,0,Friendly,Montevideo,Uruguay,False,,
1468,1984-06-17,Chile,England,,,,,,0,0,Friendly,Santiago,Chile,False,,
1469,1984-09-12,England,German DR,,,,,,1,0,Friendly,London,England,False,,
1470,1985-03-26,England,Republic of Ireland,,,,,,2,1,Friendly,London,England,False,,
1471,1985-05-01,Romania,England,,,,,,0,0,FIFA World Cup qualification,Bucharest,Romania,False,,
1472,1985-05-25,Scotland,England,,,,,,1,0,Rous Cup,Glasgow,Scotland,False,,
1473,1985-06-06,England,Italy,,,,,,1,2,Friendly,Mexico City,Mexico,True,,
1474,1985-06-09,Mexico,England,,,,,,1,0,Friendly,Mexico City,Mexico,False,,
1475,1985-06-12,England,Germany,,,,,,3,0,Friendly,Mexico City,Mexico,True,,
1476,1985-06-16,United States,England,,,,,,0,5,Friendly,Los Angeles,United States,False,,
1477,1985-11-13,England,Northern Ireland,,,,,,0,0,FIFA World Cup qualification,London,England,False,,
